package	symbol	function	macro	special-operator	variable	constant	type	class	condition	fboundp	boundp	find-class	sb-int-type-kind
COMMON-LISP	LOAD-TIME-VALUE	no	no	yes	no	no	no	no	no	yes	no	no	no
COMMON-LISP	WITH-ACCESSORS	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ENCODE-UNIVERSAL-TIME	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	CHAR-DOWNCASE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	POP	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SIMPLE-ARRAY	no	no	no	no	no	no	yes	no	no	no	yes	yes
COMMON-LISP	PROG1	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	SLOT-VALUE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	ADJUSTABLE-ARRAY-P	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	NREVERSE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	PSETQ	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	LIST-LENGTH	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	COMPILE-FILE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	APROPOS-LIST	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	DEFMETHOD	no	yes	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	COMPUTE-APPLICABLE-METHODS	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FILE-POSITION	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FRESH-LINE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	COMPILED-FUNCTION	no	no	no	no	no	no	no	no	no	no	no	yes
COMMON-LISP	MAKE-HASH-TABLE	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	&OPTIONAL	no	no	no	no	no	no	no	no	no	no	no	no
COMMON-LISP	LEAST-POSITIVE-NORMALIZED-LONG-FLOAT	no	no	no	no	yes	no	no	no	no	yes	no	no
COMMON-LISP	UNION	yes	no	no	no	no	no	no	no	yes	no	no	no
COMMON-LISP	FIND-PACKAGE	yes	no	no	no	no	no	no	no	yes	no	no	no
