package	symbol	function	macro	special-operator	variable	constant	type	class	condition	fboundp	boundp	find-class	sb-int-type-kind
SB-POSIX	SETEGID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	PROT-NONE	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SIGILL	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SIGEMT	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	TCSANOW	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	S-ISGID	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	LOG-LOCAL7	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ISIG	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EUSERS	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EBUSY	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	B230400	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	PROT-WRITE	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SETFSGID	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	GETEGID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	ENOTSOCK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	FLOCK-LEN	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	CLOSEDIR	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	KILL	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	ENODATA	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ENFILE	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	FILE-DESCRIPTOR-DESIGNATOR	no	no	no	no	no	no	no	no	no	no	no	yes
SB-POSIX	F-SETFD	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EWOULDBLOCK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	E2BIG	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ELOOP	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	R-OK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ENOLCK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EINTR	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	S-IFSOCK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	O-RDWR	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	PROT-EXEC	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EBADSLT	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	LOG-NDELAY	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ENOMEDIUM	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	IGNPAR	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	GROUP-PASSWD	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	DIRENT-INO	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	PUTENV	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	VINTR	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	S-IEXEC	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EACCES	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	PARODD	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	TCION	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EBADF	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EIO	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	F-OK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	WAITPID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	O-ASYNC	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	S-ISREG	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	READLINK	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	F-UNLCK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ETOOMANYREFS	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ECONNREFUSED	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	MKDIR	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	ESRCH	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	WSTOPSIG	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	ENOTCONN	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	OCRNL	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ACCESS	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	LOG-AUTHPRIV	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SYMLINK	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	LSEEK	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	SIGABRT	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	B4800	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EFBIG	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	F-SETFL	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	AF-INET	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	WEXITSTATUS	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	SETENV	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	F-TEST	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	GETPAGESIZE	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	ENOCSI	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	TAB1	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ISTRIP	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	DO-GROUPS	no	yes	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	LOG-LOCAL4	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	CS7	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	PASSWD-UID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	FFDLY	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	FTRUNCATE	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	F-LOCK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	TAB2	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	S-IFCHR	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SETRESUID	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	ENONET	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	ENETRESET	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EPROTONOSUPPORT	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	MSYNC	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	FCHDIR	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	F-TLOCK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	B200	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ENOEXEC	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	B300	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ECHILD	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	CLOSE	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	TERMIOS-IFLAG	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	DUP2	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	S-ISCHR	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	SETFSUID	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	STAT-MTIME	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	EL2HLT	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	ALARM	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	UNSETENV	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	SIGHUP	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	_EXIT	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	EPERM	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	IEXTEN	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	GETCWD	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	SIGBUS	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	VMIN	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	TCOOFF	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	LOG-NOWAIT	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SIGQUIT	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ENXIO	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	IXON	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	S-IRUSR	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SIGPROF	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	B1200	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	GETEUID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	TERMIOS-CC	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	SIGALRM	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	CR0	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	LOCKF	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	W-OK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	VSUSP	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	B50	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	DIRENT-NAME	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	PASSWD-PASSWD	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	INLCR	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	FLOCK-PID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	MCL-FUTURE	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	STAT-MODE	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	LOG-DEBUG	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	TIMEVAL	no	no	no	no	no	no	yes	no	no	no	yes	yes
SB-POSIX	SIGRTMAX	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	EIDRM	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EOPNOTSUPP	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ESRMNT	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	VSTOP	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	TOSTOP	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	GROUP-MEM	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	PASSWD-NAME	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	READDIR	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	VTDLY	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	TABDLY	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	LOG-LOCAL6	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	S-IFBLK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	GETPGID	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	TIMEVAL-USEC	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	STAT-ATIME	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	IGNCR	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ECONNABORTED	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	TCIOFLUSH	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EDOTDOT	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	O-DIRECT	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	O-CREAT	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	B110	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	B150	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	PASSWD-SHELL	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	WIFEXITED	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	FORK	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	SIGXCPU	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ENOPROTOOPT	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SYSCALL-ERROR	yes	no	no	no	no	no	yes	yes	yes	no	yes	yes
SB-POSIX	EHOSTDOWN	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	LCHOWN	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	O-WRONLY	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	SIGSTOP	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	O-LARGEFILE	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	FCHMOD	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	STAT	yes	no	no	no	no	no	yes	no	yes	no	yes	yes
SB-POSIX	FILENAME-DESIGNATOR	no	no	no	no	no	no	no	no	no	no	no	yes
SB-POSIX	MAP-PRIVATE	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	ENOMEM	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	STAT-NLINK	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	TERMIOS	no	no	no	no	no	no	yes	no	no	no	yes	yes
SB-POSIX	SIGTRAP	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EREMCHG	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	EPROTO	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EBADRQC	no	no	no	no	no	no	no	no	no	no	no	no
SB-POSIX	CFSETOSPEED	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	O-NONBLOCK	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	EXIT	yes	no	no	no	no	no	no	no	yes	no	no	no
SB-POSIX	F-DUPFD	no	no	no	no	yes	no	no	no	no	yes	no	no
SB-POSIX	NL0	no	no	no	no	yes	no	no	no	no	yes	no	no
